Location,x,t,nKx
Republic of Korea,35,2029,3594050
Republic of Korea,40,2029,3314523
Republic of Korea,45,2029,4003532
Republic of Korea,50,2029,3838088
Republic of Korea,55,2029,4373217
Republic of Korea,60,2029,4134808
Republic of Korea,65,2029,4050113
Republic of Korea,70,2029,3279339
Republic of Korea,75,2029,2101354
Republic of Korea,80,2029,1427534
Republic of Korea,85,2029,964435
Republic of Korea,90,2029,441820
Republic of Korea,95,2029,128003
Republic of Korea,100,2029,21910
Republic of Korea,0,2030,1510008
Republic of Korea,5,2030,1454896
Republic of Korea,10,2030,1787799
Republic of Korea,15,2030,2278219
Republic of Korea,20,2030,2294015
Republic of Korea,25,2030,2578202
Republic of Korea,30,2030,3405727
Republic of Korea,35,2030,3654655
Republic of Korea,40,2030,3307677
Republic of Korea,45,2030,3856309
Republic of Korea,50,2030,3853499
Republic of Korea,55,2030,4278533
Republic of Korea,60,2030,4219221
Republic of Korea,65,2030,3990378
Republic of Korea,70,2030,3462378
Republic of Korea,75,2030,2262939
Republic of Korea,80,2030,1498390
Republic of Korea,85,2030,964121
Republic of Korea,90,2030,468836
Republic of Korea,95,2030,139589
Republic of Korea,100,2030,24822
Republic of Korea,0,2031,1514129
Republic of Korea,5,2031,1460415
Republic of Korea,10,2031,1659223
Republic of Korea,15,2031,2235313
Republic of Korea,20,2031,2322776
Republic of Korea,25,2031,2420006
Republic of Korea,30,2031,3293486
Republic of Korea,35,2031,3679841
Republic of Korea,40,2031,3343447
Republic of Korea,45,2031,3682928
Republic of Korea,50,2031,3926849
Republic of Korea,55,2031,4130699
Republic of Korea,60,2031,4297016
Republic of Korea,65,2031,3910733
Republic of Korea,70,2031,3641160
Republic of Korea,75,2031,2463292
Republic of Korea,80,2031,1557266
Republic of Korea,85,2031,959138
Republic of Korea,90,2031,496447
Republic of Korea,95,2031,151280
Republic of Korea,100,2031,27754
Republic of Korea,0,2032,1511272
Republic of Korea,5,2032,1473231
Republic of Korea,10,2032,1561174
Republic of Korea,15,2032,2149794
Republic of Korea,20,2032,2337936
Republic of Korea,25,2032,2351599
Republic of Korea,30,2032,3130677
Republic of Korea,35,2032,3655384
Republic of Korea,40,2032,3419345
Republic of Korea,45,2032,3512881
Republic of Korea,50,2032,3999852
Republic of Korea,55,2032,3989055
Republic of Korea,60,2032,4355755
Republic of Korea,65,2032,3866608
Republic of Korea,70,2032,3766679
Republic of Korea,75,2032,2637643
Republic of Korea,80,2032,1622764
Republic of Korea,85,2032,969367
Republic of Korea,90,2032,536058
Republic of Korea,95,2032,162572
Republic of Korea,100,2032,30717
Republic of Korea,0,2033,1501501
Republic of Korea,5,2033,1488630
Republic of Korea,10,2033,1498925
Republic of Korea,15,2033,2044166
Republic of Korea,20,2033,2328054
Republic of Korea,25,2033,2335182
Republic of Korea,30,2033,2950296
Republic of Korea,35,2033,3591624
Republic of Korea,40,2033,3513358
Republic of Korea,45,2033,3375508
Republic of Korea,50,2033,4035831
Republic of Korea,55,2033,3874215
Republic of Korea,60,2033,4345868
Republic of Korea,65,2033,3902848
Republic of Korea,70,2033,3824102
Republic of Korea,75,2033,2806377
Republic of Korea,80,2033,1690930
Republic of Korea,85,2033,1007798
Republic of Korea,90,2033,566684
Republic of Korea,95,2033,174836
Republic of Korea,100,2033,33742
Republic of Korea,0,2034,1482930
Republic of Korea,5,2034,1503678
Republic of Korea,10,2034,1466571
Republic of Korea,15,2034,1929590
Republic of Korea,20,2034,2315673
Republic of Korea,25,2034,2317990
Republic of Korea,30,2034,2780513
Republic of Korea,35,2034,3507097
Republic of Korea,40,2034,3596570
Republic of Korea,45,2034,3308256
Republic of Korea,50,2034,3980740
Republic of Korea,55,2034,3799061
Republic of Korea,60,2034,4293776
Republic of Korea,65,2034,3994334
Republic of Korea,70,2034,3825258
Republic of Korea,75,2034,2985718
Republic of Korea,80,2034,1771724
Republic of Korea,85,2034,1062083
Republic of Korea,90,2034,574825
Republic of Korea,95,2034,188368
Republic of Korea,100,2034,36972
Republic of Korea,0,2035,1456764
Republic of Korea,5,2035,1514970
Republic of Korea,10,2035,1457773
Republic of Korea,15,2035,1797548
Republic of Korea,20,2035,2301916
Republic of Korea,25,2035,2321512
Republic of Korea,30,2035,2599448
Republic of Korea,35,2035,3417539
Republic of Korea,40,2035,3657131
Republic of Korea,45,2035,3301642
Republic of Korea,50,2035,3834753
Republic of Korea,55,2035,3815162
Republic of Korea,60,2035,4201846
Republic of Korea,65,2035,4078244
Republic of Korea,70,2035,3771907
Republic of Korea,75,2035,3157354
Republic of Korea,80,2035,1914278
Republic of Korea,85,2035,1116880
Republic of Korea,90,2035,574521
Republic of Korea,95,2035,200681
Republic of Korea,100,2035,40698
Republic of Korea,0,2036,1426378
Republic of Korea,5,2036,1519104
Republic of Korea,10,2036,1463298
Republic of Korea,15,2036,1669022
Republic of Korea,20,2036,2259047
Republic of Korea,25,2036,2350276
Republic of Korea,30,2036,2441430
Republic of Korea,35,2036,3305519
Republic of Korea,40,2036,3682358
Republic of Korea,45,2036,3337484
Republic of Korea,50,2036,3662849
Republic of Korea,55,2036,3888423
Republic of Korea,60,2036,4057724
Republic of Korea,65,2036,4155660
Republic of Korea,70,2036,3700251
Republic of Korea,75,2036,3325521
Republic of Korea,80,2036,2088209
Republic of Korea,85,2036,1161412
Republic of Korea,90,2036,572356
Republic of Korea,95,2036,213375
Republic of Korea,100,2036,44425
Republic of Korea,0,2037,1394159
Republic of Korea,5,2037,1516265
Republic of Korea,10,2037,1476120
Republic of Korea,15,2037,1571014
Republic of Korea,20,2037,2173590
Republic of Korea,25,2037,2365450
Republic of Korea,30,2037,2373119
Republic of Korea,35,2037,3142976
Republic of Korea,40,2037,3658065
Republic of Korea,45,2037,3413300
Republic of Korea,50,2037,3494309
Republic of Korea,55,2037,3961231
Republic of Korea,60,2037,3919771
Republic of Korea,65,2037,4214140
Republic of Korea,70,2037,3662374
Republic of Korea,75,2037,3443640
Republic of Korea,80,2037,2240294
Republic of Korea,85,2037,1214425
Republic of Korea,90,2037,583645
Republic of Korea,95,2037,231951
Republic of Korea,100,2037,48014
Republic of Korea,0,2038,1362056
Republic of Korea,5,2038,1506514
Republic of Korea,10,2038,1491523
Republic of Korea,15,2038,1508794
Republic of Korea,20,2038,2068030
Republic of Korea,25,2038,2355599
Republic of Korea,30,2038,2356751
Republic of Korea,35,2038,2962873
Republic of Korea,40,2038,3594565
Republic of Korea,45,2038,3507142
Republic of Korea,50,2038,3358223
Republic of Korea,55,2038,3997262
Republic of Korea,60,2038,3808131
Republic of Korea,65,2038,4206208
Republic of Korea,70,2038,3700952
Republic of Korea,75,2038,3498579
Republic of Korea,80,2038,2388065
Republic of Korea,85,2038,1272028
Republic of Korea,90,2038,613216
Republic of Korea,95,2038,246012
Republic of Korea,100,2038,51941
Republic of Korea,0,2039,1332861
Republic of Korea,5,2039,1487963
Republic of Korea,10,2039,1506574
Republic of Korea,15,2039,1476461
Republic of Korea,20,2039,1953525
Republic of Korea,25,2039,2343246
Republic of Korea,30,2039,2339604
Republic of Korea,35,2039,2793359
Republic of Korea,40,2039,3510341
Republic of Korea,45,2039,3590204
Republic of Korea,50,2039,3291753
Republic of Korea,55,2039,3943053
Republic of Korea,60,2039,3735669
Republic of Korea,65,2039,4157785
Republic of Korea,70,2039,3791590
Republic of Korea,75,2039,3501794
Republic of Korea,80,2039,2544730
Republic of Korea,85,2039,1338995
Republic of Korea,90,2039,649789
Republic of Korea,95,2039,249268
Republic of Korea,100,2039,56340
Republic of Korea,0,2040,1308928
Republic of Korea,5,2040,1461820
Republic of Korea,10,2040,1517871
Republic of Korea,15,2040,1467675
Republic of Korea,20,2040,1821563
Republic of Korea,25,2040,2329518
Republic of Korea,30,2040,2343153
Republic of Korea,35,2040,2612585
Republic of Korea,40,2040,3421099
Republic of Korea,45,2040,3650695
Republic of Korea,50,2040,3285510
Republic of Korea,55,2040,3798923
Republic of Korea,60,2040,3752959
Republic of Korea,65,2040,4070587
Republic of Korea,70,2040,3874588
Republic of Korea,75,2040,3456773
Republic of Korea,80,2040,2697755
Republic of Korea,85,2040,1453857
Republic of Korea,90,2040,684812
Republic of Korea,95,2040,248798
Republic of Korea,100,2040,60505
Republic of Korea,0,2041,1289729
Republic of Korea,5,2041,1431459
Republic of Korea,10,2041,1522013
Republic of Korea,15,2041,1473207
Republic of Korea,20,2041,1693113
Republic of Korea,25,2041,2286697
Republic of Korea,30,2041,2371922
Republic of Korea,35,2041,2454828
Republic of Korea,40,2041,3309432
Republic of Korea,45,2041,3675983
Republic of Korea,50,2041,3321463
Republic of Korea,55,2041,3629228
Republic of Korea,60,2041,3826162
Republic of Korea,65,2041,3932782
Republic of Korea,70,2041,3951389
Republic of Korea,75,2041,3396483
Republic of Korea,80,2041,2848320
Republic of Korea,85,2041,1590700
Republic of Korea,90,2041,712322
Republic of Korea,95,2041,248240
Republic of Korea,100,2041,64810
Republic of Korea,0,2042,1275541
Republic of Korea,5,2042,1399264
Republic of Korea,10,2042,1519181
Republic of Korea,15,2042,1486033
Republic of Korea,20,2042,1595166
Republic of Korea,25,2042,2201308
Republic of Korea,30,2042,2387114
Republic of Korea,35,2042,2386662
Republic of Korea,40,2042,3147313
Republic of Korea,45,2042,3651955
Republic of Korea,50,2042,3397150
Republic of Korea,55,2042,3462930
Republic of Korea,60,2042,3898706
Republic of Korea,65,2042,3801107
Republic of Korea,70,2042,4009666
Republic of Korea,75,2042,3367392
Republic of Korea,80,2042,2953999
Republic of Korea,85,2042,1710977
Republic of Korea,90,2042,748661
Republic of Korea,95,2042,256454
Republic of Korea,100,2042,70951
Republic of Korea,0,2043,1266177
Republic of Korea,5,2043,1367184
Republic of Korea,10,2043,1509439
Republic of Korea,15,2043,1501438
Republic of Korea,20,2043,1532988
Republic of Korea,25,2043,2095826
Republic of Korea,30,2043,2377300
Republic of Korea,35,2043,2370370
Republic of Korea,40,2043,2967654
Republic of Korea,45,2043,3588878
Republic of Korea,50,2043,3490722
Republic of Korea,55,2043,3328759
Republic of Korea,60,2043,3934814
Republic of Korea,65,2043,3694943
Republic of Korea,70,2043,4004684
Republic of Korea,75,2043,3409028
Republic of Korea,80,2043,3004218
Republic of Korea,85,2043,1828362
Republic of Korea,90,2043,790221
Republic of Korea,95,2043,273481
Republic of Korea,100,2043,75683
Republic of Korea,0,2044,1259195
Republic of Korea,5,2044,1338008
Republic of Korea,10,2044,1490899
Republic of Korea,15,2044,1516492
Republic of Korea,20,2044,1500682
Republic of Korea,25,2044,1981402
Republic of Korea,30,2044,2364979
Republic of Korea,35,2044,2353293
Republic of Korea,40,2044,2798566
Republic of Korea,45,2044,3505148
Republic of Korea,50,2044,3573550
Republic of Korea,55,2044,3263451
Republic of Korea,60,2044,3881945
Republic of Korea,65,2044,3627097
Republic of Korea,70,2044,3961466
Republic of Korea,75,2044,3498002
Republic of Korea,80,2044,3009816
Republic of Korea,85,2044,1952336
Republic of Korea,90,2044,837298
Republic of Korea,95,2044,291802
Republic of Korea,100,2044,77171
Republic of Korea,0,2045,1253409
Republic of Korea,5,2045,1314093
Republic of Korea,10,2045,1464770
Republic of Korea,15,2045,1527794
Republic of Korea,20,2045,1491914
Republic of Korea,25,2045,1849530
Republic of Korea,30,2045,2351287
Republic of Korea,35,2045,2356878
Republic of Korea,40,2045,2618244
Republic of Korea,45,2045,3416423
Republic of Korea,50,2045,3633943
Republic of Korea,55,2045,3257764
Republic of Korea,60,2045,3740694
Republic of Korea,65,2045,3646490
Republic of Korea,70,2045,3881094
Republic of Korea,75,2045,3579112
Republic of Korea,80,2045,2976311
Republic of Korea,85,2045,2077326
Republic of Korea,90,2045,915685
Republic of Korea,95,2045,308173
Republic of Korea,100,2045,77641
Republic of Korea,0,2046,1247679
Republic of Korea,5,2046,1294910
Republic of Korea,10,2046,1434422
Republic of Korea,15,2046,1531939
Republic of Korea,20,2046,1497455
Republic of Korea,25,2046,1721170
Republic of Korea,30,2046,2308523
Republic of Korea,35,2046,2385653
Republic of Korea,40,2046,2460901
Republic of Korea,45,2046,3305324
Republic of Korea,50,2046,3659352
Republic of Korea,55,2046,3293896
Republic of Korea,60,2046,3574452
Republic of Korea,65,2046,3719679
Republic of Korea,70,2046,3752394
Republic of Korea,75,2046,3654334
Republic of Korea,80,2046,2931678
Republic of Korea,85,2046,2201012
Republic of Korea,90,2046,1006047
Republic of Korea,95,2046,320377
Republic of Korea,100,2046,78395
Republic of Korea,0,2047,1238700
Republic of Korea,5,2047,1280736
Republic of Korea,10,2047,1402238
Republic of Korea,15,2047,1529114
Republic of Korea,20,2047,1510284
Republic of Korea,25,2047,1623292
Republic of Korea,30,2047,2223220
Republic of Korea,35,2047,2400874
Republic of Korea,40,2047,2392966
Republic of Korea,45,2047,3143883
Republic of Korea,50,2047,3635760
Republic of Korea,55,2047,3369394
Republic of Korea,60,2047,3411682
Republic of Korea,65,2047,3791809
Republic of Korea,70,2047,3629592
Republic of Korea,75,2047,3711329
Republic of Korea,80,2047,2914224
Republic of Korea,85,2047,2287163
Republic of Korea,90,2047,1085830
Republic of Korea,95,2047,339182
Republic of Korea,100,2047,82851
Republic of Korea,0,2048,1224276
Republic of Korea,5,2048,1271383
Republic of Korea,10,2048,1370170
Republic of Korea,15,2048,1519381
Republic of Korea,20,2048,1525694
Republic of Korea,25,2048,1561160
Republic of Korea,30,2048,2117832
Republic of Korea,35,2048,2391111
Republic of Korea,40,2048,2376793
Republic of Korea,45,2048,2964930
Republic of Korea,50,2048,3573358
Republic of Korea,55,2048,3462563
Republic of Korea,60,2048,3280532
Republic of Korea,65,2048,3828035
Republic of Korea,70,2048,3531005
Republic of Korea,75,2048,3709711
Republic of Korea,80,2048,2958662
Republic of Korea,85,2048,2328579
Republic of Korea,90,2048,1164156
Republic of Korea,95,2048,361892
Republic of Korea,100,2048,89666
Republic of Korea,0,2049,1204613
Republic of Korea,5,2049,1264413
Republic of Korea,10,2049,1341008
Republic of Korea,15,2049,1500853
Republic of Korea,20,2049,1540751
Republic of Korea,25,2049,1528884
Republic of Korea,30,2049,2003506
Republic of Korea,35,2049,2378836
Republic of Korea,40,2049,2359821
Republic of Korea,45,2049,2796517
Republic of Korea,50,2049,3490411
Republic of Korea,55,2049,3545050
Republic of Korea,60,2049,3217070
Republic of Korea,65,2049,3777403
Republic of Korea,70,2049,3469280
Republic of Korea,75,2049,3673378
Republic of Korea,80,2049,3043389
Republic of Korea,85,2049,2335265
Republic of Korea,90,2049,1246636
Republic of Korea,95,2049,386803
Republic of Korea,100,2049,95653
Republic of Korea,0,2050,1179747
Republic of Korea,5,2050,1258637
Republic of Korea,10,2050,1317103
Republic of Korea,15,2050,1474736
Republic of Korea,20,2050,1552057
Republic of Korea,25,2050,1520132
Republic of Korea,30,2050,1871743
Republic of Korea,35,2050,2365189
Republic of Korea,40,2050,2363461
Republic of Korea,45,2050,2616926
Republic of Korea,50,2050,3402501
Republic of Korea,55,2050,3605298
Republic of Korea,60,2050,3212271
Republic of Korea,65,2050,3641005
Republic of Korea,70,2050,3491096
Republic of Korea,75,2050,3602194
Republic of Korea,80,2050,3120113
Republic of Korea,85,2050,2315006
Republic of Korea,90,2050,1333768
Republic of Korea,95,2050,427277
Republic of Korea,100,2050,100611
Republic of Korea,0,2051,1150847
Republic of Korea,5,2051,1252917
Republic of Korea,10,2051,1297928
Republic of Korea,15,2051,1444400
Republic of Korea,20,2051,1556212
Republic of Korea,25,2051,1525682
Republic of Korea,30,2051,1743489
Republic of Korea,35,2051,2322503
Republic of Korea,40,2051,2392242
Republic of Korea,45,2051,2460242
Republic of Korea,50,2051,3292299
